Unique ID, Manufacturer, Chemistry, Voltage (Volts)
123456789WB SR 1WB Lion Battery, WB SR 1, Lithium Ion, 8.372

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2022-04-07, 18:16:49, OK, 20%, 4.76, 3428, -6082, , 7.374, -6082, 20.0%, , , , , , , , , , , , 
2022-04-07, 18:16:59, OK, 20%, 4.76, 3428, -6082, , 7.380, -6082, 20.0%, , , , , , , , , , , , 
2022-04-07, 18:17:09, OK, 20%, 4.76, 3428, -6082, , 7.360, -6082, 20.0%, , , , , , , , , , , , 
2022-04-07, 18:17:19, OK, 19%, 6.14, 4203, -5779, , 7.354, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:17:29, OK, 19%, 6.14, 4203, -5779, , 7.364, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:17:39, OK, 19%, 6.14, 4203, -5779, , 7.358, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:17:49, OK, 19%, 6.14, 4203, -6748, , 7.364, -6748, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:17:59, OK, 19%, 6.14, 4203, -5779, , 7.352, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:18:09, OK, 19%, 6.14, 4203, -5779, , 7.370, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:18:19, OK, 19%, 6.14, 4203, -5779, , 7.360, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:18:29, OK, 19%, 6.14, 4203, -5779, , 7.360, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:18:39, OK, 19%, 6.14, 4203, -5779, , 7.360, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:18:49, OK, 19%, 6.14, 4203, -5779, , 7.360, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:18:59, OK, 19%, 6.14, 4203, -6748, , 7.364, -6748, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:19:09, OK, 19%, 6.14, 4203, -6748, , 7.374, -6748, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:19:19, OK, 19%, 6.14, 4203, -5779, , 7.344, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:19:29, OK, 19%, 6.14, 4203, -6748, , 7.342, -6748, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:19:39, OK, 19%, 6.14, 4203, -5779, , 7.348, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:19:49, OK, 19%, 6.14, 4203, -5779, , 7.354, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:19:59, OK, 19%, 6.14, 4203, -5779, , 7.346, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:20:09, OK, 19%, 6.14, 4203, -5779, , 7.332, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:20:19, OK, 19%, 6.14, 4203, -5779, , 7.366, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:20:29, OK, 19%, 6.14, 4203, -5779, , 7.364, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:20:39, OK, 19%, 6.14, 4203, -5779, , 7.368, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:20:49, OK, 19%, 6.14, 4203, -5779, , 7.368, -5779, 19.0%, , , , , , , , , , , , 
2022-04-07, 18:20:59, OK, 18%, 6.15, 3982, -5476, , 7.370, -5476, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:21:09, OK, 18%, 6.15, 3982, -6393, , 7.354, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:21:19, OK, 18%, 6.15, 3982, -5476, , 7.338, -5476, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:21:29, OK, 18%, 6.15, 3982, -6393, , 7.334, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:21:39, OK, 18%, 6.15, 3982, -6393, , 7.354, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:21:49, OK, 18%, 6.15, 3982, -6393, , 7.356, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:21:59, OK, 18%, 6.15, 3982, -6393, , 7.350, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:22:09, OK, 18%, 6.15, 3982, -6393, , 7.358, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:22:19, OK, 18%, 6.15, 3982, -6393, , 7.364, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:22:29, OK, 18%, 6.15, 3982, -6393, , 7.346, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:22:39, OK, 18%, 6.15, 3982, -6393, , 7.360, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:22:49, OK, 18%, 6.15, 3982, -6393, , 7.354, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:22:59, OK, 18%, 6.15, 3982, -6393, , 7.354, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:23:09, OK, 18%, 6.15, 3982, -6393, , 7.338, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:23:19, OK, 18%, 6.15, 3982, -6393, , 7.366, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:23:29, OK, 18%, 6.15, 3982, -6393, , 7.364, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:23:39, OK, 18%, 6.15, 3982, -6393, , 7.348, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:23:49, OK, 18%, 6.15, 3982, -6393, , 7.314, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:23:59, OK, 18%, 6.15, 3982, -6393, , 7.332, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:24:09, OK, 18%, 6.15, 3982, -6393, , 7.360, -6393, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:24:19, OK, 18%, 6.15, 3982, -5476, , 7.340, -5476, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:24:29, OK, 18%, 6.15, 3982, -5476, , 7.290, -5476, 18.0%, , , , , , , , , , , , 
2022-04-07, 18:24:39, OK, 17%, 5.56, 3400, -6038, , 7.334, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:24:49, OK, 17%, 5.56, 3400, -6038, , 7.352, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:24:59, OK, 17%, 5.56, 3400, -6038, , 7.348, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:25:09, OK, 17%, 5.56, 3400, -6038, , 7.310, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:25:19, OK, 17%, 5.56, 3400, -6038, , 7.338, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:25:29, OK, 17%, 5.56, 3400, -6038, , 7.348, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:25:39, OK, 17%, 5.56, 3400, -6038, , 7.334, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:25:49, OK, 17%, 5.56, 3400, -6038, , 7.320, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:25:59, OK, 17%, 5.56, 3400, -6038, , 7.286, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:26:09, OK, 17%, 5.56, 3400, -6038, , 7.346, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:26:19, OK, 17%, 5.56, 3400, -6038, , 7.350, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:26:29, OK, 17%, 5.56, 3400, -6038, , 7.348, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:26:39, OK, 17%, 5.56, 3400, -6038, , 7.290, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:26:49, OK, 17%, 5.56, 3400, -6038, , 7.350, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:26:59, OK, 17%, 5.56, 3400, -6038, , 7.336, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:27:09, OK, 17%, 5.56, 3400, -6038, , 7.338, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:27:19, OK, 17%, 5.56, 3400, -6038, , 7.336, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:27:29, OK, 17%, 5.56, 3400, -6038, , 7.316, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:27:39, OK, 17%, 5.56, 3400, -6038, , 7.346, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:27:49, OK, 17%, 5.56, 3400, -6038, , 7.344, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:27:59, OK, 17%, 5.56, 3400, -6038, , 7.354, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:28:09, OK, 17%, 5.56, 3400, -6038, , 7.340, -6038, 17.0%, , , , , , , , , , , , 
2022-04-07, 18:28:19, OK, 16%, 5.88, 3388, -5683, , 7.342, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:28:29, OK, 16%, 5.88, 3388, -5683, , 7.344, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:28:39, OK, 16%, 6.25, 3600, -5683, , 7.344, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:28:49, OK, 16%, 6.25, 3600, -5683, , 7.346, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:28:59, OK, 16%, 6.25, 3600, -6815, , 7.324, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:29:09, OK, 16%, 6.25, 3600, -6815, , 7.352, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:29:19, OK, 16%, 6.25, 3600, -5683, , 7.340, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:29:29, OK, 16%, 6.25, 3600, -5683, , 7.332, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:29:39, OK, 16%, 6.25, 3600, -5683, , 7.336, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:29:49, OK, 16%, 6.25, 3600, -5683, , 7.340, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:29:59, OK, 16%, 6.25, 3600, -5683, , 7.340, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:30:09, OK, 16%, 6.25, 3600, -5683, , 7.340, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:30:19, OK, 16%, 6.25, 3600, -5683, , 7.312, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:30:29, OK, 16%, 6.25, 3600, -6815, , 7.346, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:30:39, OK, 16%, 6.25, 3600, -5683, , 7.348, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:30:49, OK, 16%, 6.25, 3600, -6815, , 7.336, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:30:59, OK, 16%, 6.25, 3600, -5683, , 7.318, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:31:09, OK, 16%, 6.25, 3600, -5683, , 7.338, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:31:19, OK, 16%, 6.25, 3600, -6815, , 7.312, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:31:29, OK, 16%, 6.25, 3600, -6815, , 7.340, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:31:39, OK, 16%, 6.25, 3600, -6815, , 7.324, -6815, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:31:49, OK, 16%, 6.25, 3600, -5683, , 7.342, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:31:59, OK, 16%, 6.25, 3600, -5683, , 7.332, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:32:09, OK, 16%, 6.25, 3600, -5683, , 7.340, -5683, 16.0%, , , , , , , , , , , , 
2022-04-07, 18:32:19, OK, 15%, 6.25, 3375, -5328, , 7.330, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:32:29, OK, 15%, 6.25, 3375, -5328, , 7.344, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:32:39, OK, 15%, 6.25, 3375, -6393, , 7.332, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:32:49, OK, 15%, 6.25, 3375, -6393, , 7.318, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:32:59, OK, 15%, 6.25, 3375, -6393, , 7.326, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:33:09, OK, 15%, 6.25, 3375, -6393, , 7.332, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:33:19, OK, 15%, 6.25, 3375, -6393, , 7.334, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:33:29, OK, 15%, 6.25, 3375, -6393, , 7.338, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:33:39, OK, 15%, 6.25, 3375, -5328, , 7.314, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:33:49, OK, 15%, 6.25, 3375, -6393, , 7.326, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:33:59, OK, 15%, 6.25, 3375, -6393, , 7.336, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:34:09, OK, 15%, 6.25, 3375, -6393, , 7.322, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:34:19, OK, 15%, 6.25, 3375, -6393, , 7.330, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:34:29, OK, 15%, 6.25, 3375, -6393, , 7.318, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:34:39, OK, 15%, 6.25, 3375, -6393, , 7.308, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:34:49, OK, 15%, 6.25, 3375, -6393, , 7.338, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:34:59, OK, 15%, 6.25, 3375, -5328, , 7.322, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:35:09, OK, 15%, 6.25, 3375, -5328, , 7.326, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:35:19, OK, 15%, 6.25, 3375, -6393, , 7.314, -6393, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:35:29, OK, 15%, 6.25, 3375, -5328, , 7.326, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:35:39, OK, 15%, 6.25, 3375, -5328, , 7.328, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:35:49, OK, 15%, 6.25, 3375, -5328, , 7.330, -5328, 15.0%, , , , , , , , , , , , 
2022-04-07, 18:35:59, OK, 14%, 6.66, 3359, -4972, , 7.338, -4972, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:36:09, OK, 14%, 6.66, 3359, -5964, , 7.334, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:36:19, OK, 14%, 6.66, 3359, -5964, , 7.312, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:36:29, OK, 14%, 6.66, 3359, -5964, , 7.316, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:36:39, OK, 14%, 6.66, 3359, -5964, , 7.316, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:36:49, OK, 14%, 6.66, 3359, -5964, , 7.310, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:36:59, OK, 14%, 6.66, 3359, -5964, , 7.314, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:37:09, OK, 14%, 6.66, 3359, -5964, , 7.312, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:37:19, OK, 14%, 6.66, 3359, -5964, , 7.336, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:37:29, OK, 14%, 6.66, 3359, -5964, , 7.328, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:37:39, OK, 14%, 6.66, 3359, -5964, , 7.322, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:37:49, OK, 14%, 6.66, 3359, -5964, , 7.312, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:37:59, OK, 14%, 6.66, 3359, -5964, , 7.308, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:38:09, OK, 14%, 6.66, 3359, -5964, , 7.320, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:38:19, OK, 14%, 6.66, 3359, -5964, , 7.300, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:38:29, OK, 14%, 6.66, 3359, -5964, , 7.316, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:38:39, OK, 14%, 6.66, 3359, -5964, , 7.326, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:38:49, OK, 14%, 6.66, 3359, -5964, , 7.322, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:38:59, OK, 14%, 6.66, 3359, -5964, , 7.322, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:39:09, OK, 14%, 6.66, 3359, -5964, , 7.314, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:39:19, OK, 14%, 6.66, 3359, -5964, , 7.328, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:39:29, OK, 14%, 6.66, 3359, -4972, , 7.310, -4972, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:39:39, OK, 14%, 6.66, 3359, -5964, , 7.310, -5964, 14.0%, , , , , , , , , , , , 
2022-04-07, 18:39:49, OK, 13%, 5.95, 2786, -5964, , 7.324, -5964, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:39:59, OK, 13%, 5.95, 2786, -5535, , 7.314, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:40:09, OK, 13%, 5.95, 2786, -5535, , 7.316, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:40:19, OK, 13%, 5.95, 2786, -5535, , 7.300, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:40:29, OK, 13%, 5.95, 2786, -5535, , 7.326, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:40:39, OK, 13%, 5.95, 2786, -5535, , 7.322, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:40:49, OK, 13%, 5.95, 2786, -5535, , 7.318, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:40:59, OK, 13%, 5.95, 2786, -5535, , 7.314, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:41:09, OK, 13%, 5.95, 2786, -5535, , 7.314, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:41:19, OK, 13%, 5.95, 2786, -5535, , 7.310, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:41:29, OK, 13%, 5.95, 2786, -5535, , 7.298, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:41:39, OK, 13%, 5.95, 2786, -5535, , 7.296, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:41:49, OK, 13%, 5.95, 2786, -5535, , 7.298, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:41:59, OK, 13%, 5.95, 2786, -5535, , 7.306, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:42:09, OK, 13%, 5.95, 2786, -5535, , 7.286, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:42:19, OK, 13%, 5.95, 2786, -5535, , 7.318, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:42:29, OK, 13%, 5.95, 2786, -5535, , 7.294, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:42:39, OK, 13%, 5.95, 2786, -5535, , 7.296, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:42:49, OK, 13%, 5.95, 2786, -5535, , 7.302, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:42:59, OK, 13%, 5.95, 2786, -5535, , 7.310, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:43:09, OK, 13%, 5.95, 2786, -5535, , 7.298, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:43:19, OK, 13%, 5.95, 2786, -5535, , 7.310, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:43:29, OK, 13%, 5.95, 2786, -5535, , 7.306, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:43:39, OK, 13%, 6.41, 3002, -5535, , 7.310, -5535, 13.0%, , , , , , , , , , , , 
2022-04-07, 18:43:49, OK, 12%, 6.42, 2772, -5113, , 7.286, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:43:59, OK, 12%, 6.42, 2772, -5113, , 7.258, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:44:09, OK, 12%, 6.42, 2772, -6393, , 7.296, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:44:19, OK, 12%, 6.42, 2772, -5113, , 7.310, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:44:29, OK, 12%, 6.42, 2772, -5113, , 7.290, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:44:39, OK, 12%, 6.42, 2772, -5113, , 7.284, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:44:49, OK, 12%, 6.42, 2772, -5113, , 7.262, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:44:59, OK, 12%, 6.42, 2772, -5113, , 7.302, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:45:09, OK, 12%, 6.42, 2772, -5113, , 7.302, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:45:19, OK, 12%, 6.42, 2772, -5113, , 7.270, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:45:29, OK, 12%, 6.42, 2772, -6393, , 7.302, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:45:39, OK, 12%, 6.42, 2772, -6393, , 7.278, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:45:49, OK, 12%, 6.42, 2772, -5113, , 7.292, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:45:59, OK, 12%, 6.42, 2772, -5113, , 7.302, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:46:09, OK, 12%, 6.42, 2772, -6393, , 7.306, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:46:19, OK, 12%, 6.42, 2772, -5113, , 7.298, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:46:29, OK, 12%, 6.42, 2772, -6393, , 7.288, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:46:39, OK, 12%, 6.42, 2772, -6393, , 7.288, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:46:49, OK, 12%, 6.42, 2772, -6393, , 7.292, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:46:59, OK, 12%, 6.42, 2772, -5113, , 7.298, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:47:09, OK, 12%, 6.42, 2772, -5113, , 7.290, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:47:19, OK, 12%, 6.42, 2772, -5113, , 7.278, -5113, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:47:29, OK, 12%, 6.42, 2772, -6393, , 7.268, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:47:39, OK, 12%, 6.42, 2772, -6393, , 7.270, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:47:49, OK, 12%, 6.42, 2772, -6393, , 7.276, -6393, 12.0%, , , , , , , , , , , , 
2022-04-07, 18:47:59, OK, 11%, 5.56, 2200, -6393, , 7.276, -6393, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:48:09, OK, 11%, 5.56, 2200, -5860, , 7.288, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:48:19, OK, 11%, 5.56, 2200, -5860, , 7.284, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:48:29, OK, 11%, 5.56, 2200, -5860, , 7.284, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:48:39, OK, 11%, 5.56, 2200, -5860, , 7.296, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:48:49, OK, 11%, 5.56, 2200, -5860, , 7.288, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:48:59, OK, 11%, 5.56, 2200, -5860, , 7.258, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:49:09, OK, 11%, 5.56, 2200, -5860, , 7.288, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:49:19, OK, 11%, 5.56, 2200, -5860, , 7.268, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:49:29, OK, 11%, 5.56, 2200, -5860, , 7.282, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:49:39, OK, 11%, 5.56, 2200, -5860, , 7.292, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:49:49, OK, 11%, 5.56, 2200, -5860, , 7.278, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:49:59, OK, 11%, 5.56, 2200, -5860, , 7.280, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:50:09, OK, 11%, 5.56, 2200, -5860, , 7.268, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:50:19, OK, 11%, 5.56, 2200, -5860, , 7.272, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:50:29, OK, 11%, 5.56, 2200, -5860, , 7.264, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:50:39, OK, 11%, 5.56, 2200, -5860, , 7.294, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:50:49, OK, 11%, 5.56, 2200, -5860, , 7.282, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:50:59, OK, 11%, 5.56, 2200, -5860, , 7.286, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:51:09, OK, 11%, 5.56, 2200, -5860, , 7.264, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:51:19, OK, 11%, 5.56, 2200, -5860, , 7.258, -5860, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:51:29, OK, 11%, 5.56, 2200, -7814, , 7.250, -7814, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:51:39, OK, 11%, 5.56, 2200, -7814, , 7.276, -7814, 11.0%, , , , , , , , , , , , 
2022-04-07, 18:51:49, OK, 10%, 4.54, 1636, -7104, , 7.252, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:51:59, OK, 10%, 4.54, 1636, -7104, , 7.268, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:52:09, OK, 10%, 4.54, 1636, -7104, , 7.256, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:52:19, OK, 10%, 4.54, 1636, -7104, , 7.260, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:52:29, OK, 10%, 4.54, 1636, -7104, , 7.262, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:52:39, OK, 10%, 4.54, 1636, -7104, , 7.252, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:52:49, OK, 10%, 4.54, 1636, -7104, , 7.260, -7104, 10.0%, , , , , , , , , , , , 
